50	0.16245
51.1503	0.163369
52.3001	0.164165
53.4486	0.164845
54.5953	0.165413
55.7395	0.165875
56.8807	0.166238
58.0183	0.166507
59.1516	0.16669
60.2801	0.166794
61.4032	0.166825
62.5202	0.166793
63.6306	0.166703
64.7337	0.166565
65.8291	0.166385
66.9161	0.166172
67.9941	0.165934
69.0626	0.165679
70.121	0.165414
71.1688	0.165146
72.2053	0.164884
73.2301	0.164633
74.2426	0.164402
75.2423	0.164195
76.2286	0.16402
77.201	0.163882
78.159	0.163786
79.1021	0.163737
80.0298	0.163738
80.9416	0.163794
81.8371	0.163907
82.7157	0.164081
83.5769	0.164316
84.4204	0.164614
85.2456	0.164976
86.0522	0.165402
86.8398	0.16589
87.6078	0.166441
88.3559	0.167051
89.0837	0.16772
89.7908	0.168443
90.4768	0.169217
91.1414	0.170039
91.7843	0.170903
92.405	0.171806
93.0033	0.172742
93.5788	0.173704
94.1312	0.174688
94.6603	0.175687
95.1657	0.176694
95.6472	0.177704
96.1046	0.178709
96.5375	0.179703
96.9458	0.180679
97.3293	0.18163
97.6877	0.182551
98.0208	0.183434
98.3286	0.184274
98.6107	0.185064
98.8671	0.1858
99.0977	0.186475
99.3023	0.187086
99.4807	0.187627
99.633	0.188096
99.759	0.188489
99.8586	0.188802
99.9319	0.189034
99.9787	0.189183
99.999	0.189248
99.9929	0.189228
99.9604	0.189125
99.9013	0.188937
99.8159	0.188667
99.7041	0.188317
99.566	0.187889
99.4016	0.187386
99.2111	0.186812
98.9945	0.186171
98.752	0.185467
98.4837	0.184706
98.1897	0.183892
97.8703	0.183032
97.5254	0.18213
97.1554	0.181195
96.7605	0.180231
96.3408	0.179246
95.8965	0.178246
95.428	0.177238
94.9354	0.176229
94.419	0.175224
93.8792	0.174232
93.316	0.173257
92.73	0.172306
92.1213	0.171385
91.4904	0.170499
90.8374	0.169654
90.1629	0.168854
89.4671	0.168102
88.7504	0.167404
88.0132	0.166762
87.2558	0.166179
86.4788	0.165657
85.6824	0.165197
84.8671	0.164801
84.0334	0.164469
83.1817	0.1642
82.3124	0.163993
81.4259	0.163848
80.5229	0.163761
79.6037	0.163731
78.6688	0.163753
77.7188	0.163825
76.754	0.163941
75.7751	0.164097
74.7826	0.164287
73.777	0.164506
72.7587	0.164747
71.7284	0.165004
70.6866	0.165269
69.6339	0.165537
68.5708	0.165798
67.4978	0.166047
66.4156	0.166274
65.3246	0.166472
64.2256	0.166634
63.119	0.166751
62.0055	0.166815
60.8857	0.166819
59.76	0.166755
58.6292	0.166616
57.4939	0.166394
56.3545	0.166082
55.2118	0.165675
54.0664	0.165164
52.9188	0.164546
51.7696	0.163812
50.6196	0.16296
49.4691	0.161984
48.319	0.160879
47.1698	0.159643
46.022	0.158271
44.8764	0.156762
43.7334	0.155112
42.5938	0.153321
41.4581	0.151387
40.327	0.14931
39.2009	0.14709
38.0806	0.144727
36.9666	0.142223
35.8594	0.139579
34.7598	0.136798
33.6682	0.133881
32.5853	0.130833
31.5116	0.127657
30.4477	0.124358
29.3941	0.120939
28.3515	0.117406
27.3203	0.113765
26.3011	0.110021
25.2945	0.106181
24.3009	0.102251
23.3209	0.0982382
22.3551	0.09415
21.4039	0.0899936
20.4678	0.085777
19.5474	0.081508
18.6431	0.0771949
17.7554	0.072846
16.8847	0.0684699
16.0316	0.064075
15.1965	0.0596702
14.3798	0.0552643
13.582	0.0508661
12.8034	0.0464844
12.0445	0.0421282
11.3057	0.0378063
10.5874	0.0335274
9.89	0.0293005
9.2138	0.025134
8.55919	0.0210366
7.92652	0.0170166
7.31612	0.0130824
6.72832	0.00924207
6.16343	0.00550349
5.62174	0.0018744
5.10355	-0.0016377
4.60912	-0.00502556
4.13872	-0.00828217
3.6926	-0.0114008
3.271	-0.014375
2.87413	-0.0171985
2.50221	-0.0198657
2.15543	-0.0223708
1.83398	-0.0247088
1.53803	-0.0268748
1.26774	-0.0288643
1.02324	-0.0306732
0.804675	-0.0322977
0.612149	-0.0337345
0.445768	-0.0349805
0.305621	-0.0360332
0.19178	-0.0368905
0.104308	-0.0375505
0.0432491	-0.0380119
0.00863665	-0.0382737
0.000488819	-0.0383353
0.0188099	-0.0381967
0.0635901	-0.0378581
0.134806	-0.0373203
0.232419	-0.0365843
0.356379	-0.0356516
0.506619	-0.0345243
0.68306	-0.0332046
0.885609	-0.0316953
1.11416	-0.0299995
1.36859	-0.0281208
1.64876	-0.0260629
1.95453	-0.0238303
2.28573	-0.0214275
2.6422	-0.0188594
3.02373	-0.0161315
3.43013	-0.0132493
3.86119	-0.0102189
4.31667	-0.00704642
4.79633	-0.00373855
5.29992	-0.000302093
5.82718	0.00325585
6.37782	0.00692792
6.95156	0.0107065
7.54808	0.0145839
